"id","boundary_id","x","y"
181316,1,1124,123
121731,1,118,762
73322,1,814,1281
141335,2,2281,568
193366,1,1273,74
19602,1,710,1896
126372,1,115,734
180408,1,1075,127
88440,2,2405,1191
63993,1,1066,1337
646,2,2497,1986
138395,1,89,623
36105,1,1134,1693
164361,1,588,197
113539,1,78,816
10737,2,2499,1959
70657,1,1163,1296
125683,1,114,738
46722,2,2432,1515
197593,1,1367,32
168483,1,521,184
88014,1,881,1193
61867,1,821,1346
55073,1,1433,1381
117182,1,95,792
6662,1,831,1965
168583,1,621,184
120265,1,733,772
20615,2,2478,1882
183692,1,401,111
105075,1,91,875
180956,2,2274,125
30781,2,2450,1773
91385,1,897,1139
58936,1,1000,1357
106076,1,90,864
77686,1,1306,1256
61955,1,975,1346
111695,1,193,828
147507,2,2258,443
15672,1,1032,1947
51358,2,2430,1437
113185,1,796,819
85592,1,1425,1206
198332,1,1377,24
194861,2,2270,65
64278,1,814,1335
91837,2,2408,1130
118278,1,303,785
178503,1,1047,136
21984,1,784,1867
31225,1,1017,1766
55199,1,1434,1379
38764,1,1157,1649
137791,1,77,633
92524,2,2405,1115
102185,1,799,931
115796,2,2342,802
153823,2,2273,314
73865,2,2397,1279
66325,1,806,1323
132519,1,549,706
34680,1,1077,1716
32506,1,1061,1748
152230,1,63,347
124073,1,412,748
37749,1,1143,1666
154268,1,59,304
141454,1,45,565
24068,1,809,1850
82709,1,1570,1223
27825,2,2474,1814
106753,1,119,859
193993,1,314,71
100948,1,824,957
120920,2,2340,768
158248,1,61,220
113123,1,247,819
35587,2,2456,1702
570,1,865,1986
71694,1,815,1290
87348,1,1445,1197
152018,1,55,351
69217,1,1173,1305
18141,2,2484,1923
180362,1,421,127
112588,1,77,822
134045,1,536,698
8815,1,1156,1962
128684,1,613,722
178291,1,1051,137
121040,1,732,767
72052,1,816,1288
192292,1,186,77
187436,1,361,93
134957,1,121,684
130117,1,587,716
50180,1,1355,1456
51168,2,2417,1440
141669,1,63,561
126871,1,687,732
164314,1,66,197
74903,1,1276,1273
14325,1,1150,1951
112048,1,242,826
147402,1,28,445
21096,1,770,1876
98245,1,865,1002
171266,1,957,172
43603,1,1249,1568
39943,1,1182,1629
114082,1,273,813
137612,2,2302,637
8684,1,1025,1962
187916,1,192,91
58272,1,879,1359
121333,1,704,765
118572,1,116,783
13695,1,734,1952
178075,1,1053,138
159074,1,737,214
197362,2,2260,35
53645,1,1424,1402
62641,1,804,1343
165770,2,2271,194
121991,1,736,761
43922,2,2434,1563
97983,2,2389,1006
173161,1,958,162
106519,1,783,861
48624,1,1327,1482
157166,2,2282,244
48442,2,2435,1486
126335,1,686,735
69040,1,1151,1306
48900,1,1320,1477
55521,1,836,1374
92922,2,2389,1106
118266,1,291,785
112586,1,75,822
139262,2,2274,608
76640,1,1560,1263
175038,2,2267,153
70042,1,1533,1300
160102,1,834,210
109686,2,2366,841
18539,1,692,1915
174346,1,507,156
157102,2,2268,245
1873,1,810,1978
104645,1,807,883
181984,1,1167,120
156914,1,51,248
37036,1,1136,1678
120794,1,325,768
192658,1,259,76
66709,1,1114,1321
143353,1,45,527
159063,1,726,214
176855,2,2265,144
141477,2,2268,565
79836,1,1381,1242
90707,2,2404,1153
104376,1,811,888
14335,1,1160,1951
166887,1,634,190
55322,2,2425,1378
70012,1,1194,1300
117611,2,2337,790
99351,1,828,986
7392,1,911,1964
153005,1,63,331
49765,1,1364,1463
124728,1,417,744
124792,1,707,744
150919,2,2264,374
60098,1,997,1353
198249,1,1388,25
145999,2,2272,475
64488,1,1056,1334
66031,1,1072,1325
13596,1,1263,1953
183572,1,1186,112
137797,1,83,633
196891,1,1329,40
116803,1,746,795
2969,1,788,1974
29415,1,1005,1793
185170,1,1169,104
63364,1,993,1340
107895,1,102,851
15929,1,1289,1947
15866,1,1226,1947
73194,1,1234,1282
81464,1,1563,1231
26064,1,937,1833
26532,1,901,1828
128715,1,644,722
24414,2,2479,1848
61096,1,883,1349
40110,1,1177,1626
161130,1,677,206
40142,2,2433,1626
196981,1,1335,39
180983,1,109,124
45676,1,1288,1532
132789,1,601,705
107757,1,123,852
30618,1,1007,1775
62451,1,949,1344
2265,1,931,1977
57408,1,1491,1363
119228,1,355,779
22812,1,779,1860
58921,1,985,1357
96161,2,2408,1037
92877,2,2390,1107
26898,1,887,1824
24987,1,887,1843
47685,2,2444,1499
153636,1,49,317
103362,1,795,908
143542,2,2275,524
172186,1,520,167
70033,1,1524,1300
82667,1,1417,1223
170394,1,923,176
92262,1,900,1120
84209,1,1407,1213
8085,1,1014,1963
122733,1,388,756
194401,1,1268,69
60583,1,912,1351
200310,2,2258,1
104817,2,2363,880
133381,1,578,702
20072,1,724,1889
93684,1,896,1089
154003,2,2259,310
121939,1,387,761
116010,1,280,800
4431,1,874,1970
535,1,830,1986
189563,1,202,86
96870,1,889,1023
107057,1,151,857
83063,1,847,1220
72796,1,1200,1284
40629,2,2451,1618
178562,1,1106,136
89468,2,2392,1176
102767,2,2395,920
23805,2,2483,1853
73126,1,813,1282
90819,1,883,1150
100104,1,833,973
40114,1,1181,1626
49486,2,2436,1468
89614,1,890,1173
192623,1,224,76
115428,1,281,804
115067,2,2351,807
145693,2,2265,481
13032,1,1147,1954
51573,1,1390,1433
150437,1,39,383
167343,1,945,189
58392,1,1459,1359
133031,2,2314,704
142183,1,56,550
9277,1,1031,1961
125529,1,130,739
75662,2,2408,1269
100286,1,812,969
104021,2,2371,895
150456,2,2252,383
88345,1,1459,1191
158947,1,791,215
105049,2,2366,876
10871,1,962,1958
159220,1,664,213
13027,1,1142,1954
196589,1,1348,44
140260,1,72,589
38853,2,2432,1648
132548,1,578,706
57430,2,2421,1363
66236,1,1110,1324
22361,1,827,1864
9618,2,2496,1961
43988,2,2443,1562
108606,1,154,847
200380,2,2256,0
89594,1,870,1173
117976,1,300,787
106257,1,790,863
154925,1,51,290
137481,2,2284,639
120636,1,120,769
43976,2,2431,1562
108568,1,116,847
85832,1,1460,1205
136121,1,124,663
98067,2,2403,1005
111432,1,246,830
146132,2,2263,472
192761,1,362,76
132133,1,607,708
71290,1,1548,1293
98465,1,864,999
91072,2,2399,1146
12210,1,1245,1956
67162,1,1116,1318
161646,1,852,205
29543,1,995,1791
106652,1,154,860
29148,2,2479,1797
48121,1,1333,1491
111590,1,246,829
70172,1,1191,1299
93703,2,2388,1089
148712,2,2254,417
102248,1,813,930
31854,1,1033,1757
51787,1,1364,1429
20126,1,711,1888
92976,2,2397,1105
106107,1,121,864
150593,1,44,380
83640,1,1573,1217
104172,2,2368,892
101742,2,2392,941
183102,1,424,114
170084,1,524,177
154778,1,53,293
43202,1,1252,1575
163348,1,749,200
128291,1,625,724
159677,1,669,211
45575,1,1299,1534
56473,1,833,1367
22790,1,757,1860
44904,2,2434,1546
143156,2,2271,531
123583,1,413,751
32449,2,2453,1749
183645,1,123,111
75008,1,816,1272
100188,1,817,971
65634,2,2412,1328
76902,1,1288,1261
168932,2,2281,183
18804,1,698,1910
111205,1,174,831
189480,2,2254,87
120314,1,96,771
89736,2,2396,1171
164755,1,572,196
158641,2,2283,217
151913,1,49,353
89329,1,867,1178
120531,1,367,770
44313,1,1275,1556
80521,1,1352,1237
136229,1,121,661
3635,1,772,1972
157563,1,66,235
133352,1,549,702
152596,2,2259,340
8410,1,1339,1963
180441,1,1108,127
100500,1,809,965
144780,2,2270,499
178184,1,90,137
169102,1,928,182
54910,2,2412,1384
90831,1,895,1150
120160,2,2340,773
130959,2,2301,713
194544,1,1259,68
43931,2,2443,1563
116702,2,2341,796
151394,1,53,364
153476,2,2255,321
52375,1,1383,1420
17095,1,705,1940
26093,1,866,1832
23060,1,781,1858
77421,1,1338,1258
81534,1,847,1230
144193,1,45,511
2827,1,935,1975
115922,1,771,801
59731,1,928,1354
175420,2,2263,151
156185,1,52,263
172281,2,2262,167
90071,1,877,1164
45271,1,1267,1539
102747,2,2375,920
88990,2,2390,1185
73255,1,1536,1282
161786,1,648,204
148277,1,29,426
161090,1,637,206
32304,2,2456,1751
68891,1,1153,1307
192049,1,239,78
56386,1,899,1368
89273,1,863,1179
154302,1,47,303
153047,1,59,330
184398,1,1201,108
137366,2,2283,641
126854,1,670,732
156506,1,49,256
187597,1,167,92
65735,1,1110,1327
8478,1,754,1962
101567,1,808,944
81347,2,2396,1232
101588,2,2386,944
26025,1,898,1833
173232,1,1029,162
50589,2,2431,1450
109593,1,169,841
34153,2,2459,1725
1164,1,893,1982
159825,1,817,211
73177,1,1217,1282
17513,1,706,1933
158832,1,676,215
129307,1,611,719
79415,1,1577,1245
23191,1,783,1857
7088,1,1257,1965
51035,1,1377,1442
114168,1,81,812
174666,1,73,154
16644,1,1045,1944
197614,1,1388,32
124769,1,684,744
186833,1,186,95
148381,2,2258,424
183290,1,410,113
92733,1,911,1110
8408,1,1337,1963
40094,2,2443,1627
133598,2,2308,701
147538,1,26,442
167441,1,576,188
49378,1,1330,1469
139045,2,2292,612
15249,2,2493,1949
39099,2,2438,1644
157146,2,2262,244
43471,1,1232,1570
19740,1,721,1894
27871,1,952,1813
163098,1,876,201
195546,2,2252,57
24484,1,862,1847
31190,2,2456,1767
121078,2,2338,767
43933,2,2445,1563
51039,1,1381,1442
161419,1,625,205
120492,1,328,770
132183,1,123,707
128083,1,617,725
4075,1,868,1971
27446,1,927,1818
86236,1,1465,1203
35717,1,1099,1699
49377,1,1329,1469
29119,1,997,1797
76571,1,1283,1263
132904,1,502,704
74487,1,1216,1275
89364,2,2394,1178
160718,2,2280,208
6922,1,1091,1965
37817,1,1153,1665
199784,2,2257,8
9255,1,1009,1961
112323,1,213,824
197618,2,2251,32
19466,1,699,1898
119051,1,323,780
34697,1,1094,1716
113479,1,770,817
188596,1,239,89
112089,1,796,826
174193,1,1001,157
150120,2,2272,390
52363,2,2432,1421
1759,1,917,1979
42288,1,1240,1590
99510,1,853,984
169896,1,558,178
18437,1,699,1917
174367,1,975,156
190742,1,1260,83
116633,1,312,796
5018,1,1301,1969
76491,1,1574,1264
53722,1,1431,1401
166083,1,910,193
147253,1,17,448
42081,1,1215,1593
109467,1,203,842
182910,1,426,115
169673,1,546,179
52608,2,2413,1417
79663,1,1353,1243
192214,1,1252,78
68821,2,2413,1308
138519,2,2280,621
117872,1,744,788
118675,2,2328,783
149678,1,38,398
2649,1,757,1975
21807,1,809,1869
196233,1,1310,48
116048,1,318,800
121250,1,107,765
164624,1,851,197
4542,1,985,1970
27228,1,950,1821
10052,1,1225,1960
96272,1,891,1034
164957,1,774,196
31108,1,1030,1768
196979,1,1333,39
178645,1,114,135
145480,2,2260,485
157252,2,2270,242
182122,1,439,119
101746,2,2396,941
50835,1,1350,1445
72625,1,1209,1285
11903,1,938,1956
5482,1,1359,1968
160527,1,686,208
182802,1,1198,116
180890,1,1125,125
39995,1,1177,1628
35951,1,1100,1695
49698,1,1358,1464
190870,1,249,82
67224,2,2394,1318
43175,2,2448,1576
85465,1,1506,1207
33166,1,1078,1739
39154,2,2434,1643
26530,1,899,1828
132445,1,475,706
35469,2,2460,1704
42531,1,1242,1586
188687,1,330,89
191012,1,1232,82
30405,1,1001,1778
42661,2,2428,1584
75094,1,1291,1272
185518,1,385,102
173433,1,1029,161
139083,1,87,611
78328,1,1366,1252
202,1,1368,1994
193186,1,233,74
22254,2,2469,1865
11084,1,1175,1958
105684,1,792,868
139958,1,69,595
128458,1,594,723
128406,1,426,723
185441,2,2274,103
11955,1,990,1956
191312,1,1234,81
86480,1,1514,1202
130360,1,560,715
27307,1,943,1820
185157,1,1156,104
134636,2,2297,691
156648,2,2280,254
107634,1,158,853
84205,1,1403,1213
139536,1,72,603
175219,1,1055,152
35858,1,1126,1697
77110,1,1330,1260
6409,1,1227,1966
116610,1,289,796
16088,1,1125,1946
133595,2,2305,701
28233,1,933,1808
183164,1,1179,114
63536,1,818,1339
22200,1,783,1865
77940,1,814,1254
37146,1,1122,1676
141652,1,46,561
56281,2,2405,1369
99073,1,828,990
182795,1,1191,116
197279,2,2257,36
101683,2,2382,942
82347,1,1397,1225
188118,1,1253,91
60657,1,986,1351
117446,1,779,791
65564,1,1103,1328
49028,1,1333,1475
112959,1,241,820
4350,1,793,1970
71112,1,1555,1294
20947,2,2482,1878
15746,1,1106,1947
200146,1,1440,3
144284,1,37,509
87364,1,1461,1197
13525,1,1192,1953
142311,2,2285,548
177771,1,104,139
63836,1,1490,1338
53459,2,2418,1405
135414,1,131,676
82106,1,1585,1227
105985,1,118,865
85097,1,1568,1209
180201,1,1076,128
163755,1,776,199
190952,1,331,82
181459,1,418,122
62906,1,970,1342
154970,1,46,289
181255,1,422,123
126896,2,2325,732
97372,1,881,1015
154562,2,2262,298
51960,2,2415,1427
112892,2,2361,821
101316,1,804,949
136071,2,2287,664
144904,1,28,496
191034,1,1254,82
54359,1,1446,1392
134503,2,2312,694
12069,1,1104,1956
61135,1,922,1349
122182,1,104,759
40037,2,2445,1628
56946,1,947,1365
190761,2,2261,83
49335,1,1345,1470
182053,1,118,119
93720,2,2405,1089
99667,1,829,981
63648,1,1488,1339
159536,1,756,212
163195,1,596,200
149324,2,2252,405
195639,2,2259,56
57154,1,947,1364
62214,1,973,1345
62664,1,946,1343
5349,1,991,1968
96996,1,894,1021
26021,1,894,1833
38170,1,1161,1659
48204,2,2431,1490
184301,1,388,108
144889,2,2280,497
38227,1,1160,1658
142847,2,2277,537
7825,1,1344,1964
108270,1,150,849
63515,2,2420,1340
140669,2,2280,581
3998,1,791,1971
121210,1,742,766
87748,1,1501,1195
19913,2,2489,1892
101807,1,801,939
139626,2,2291,602
137659,2,2292,636
31735,1,1049,1759
164798,1,615,196
55864,2,2413,1372
161657,1,863,205
16156,1,1193,1946
77497,1,815,1257
152588,2,2251,340
26001,1,874,1833
166992,1,895,190
176688,1,105,144
189412,1,382,87
27941,1,941,1812
81305,1,1407,1232
62982,1,1046,1342
166483,1,73,191
66205,1,1079,1324
95723,1,894,1045
43267,1,1259,1574
199483,1,1392,11
42431,2,2441,1588
125401,1,419,740
138643,2,2292,619
145923,1,27,476
46979,2,2444,1511
119833,1,741,775
134337,1,522,696
19571,2,2476,1897
176165,1,1040,147
175585,1,1043,150
37583,1,1151,1669
60642,1,971,1351
135325,2,2309,678
3295,1,776,1973
74607,1,1564,1275
140574,2,2284,583
186508,1,1206,97
150766,2,2260,377
78099,1,826,1253
25735,1,892,1836
59891,2,2415,1354
116972,1,764,794
32355,1,1054,1750
61538,1,1476,1348
83009,1,1569,1221
161133,1,680,206
41421,1,1199,1604
153990,1,64,310
88185,1,1450,1192
147458,2,2255,444
54220,1,1440,1394
119645,1,340,776
130988,1,119,712
7734,1,1253,1964
37564,1,1132,1669
43937,1,1240,1562
23301,1,764,1856
174843,2,2271,154
187467,1,392,93
100905,2,2384,958
74311,1,1218,1276
79436,2,2399,1245
184907,1,373,105
76904,1,1290,1261
11211,1,1302,1958
53273,1,1399,1407
735,1,901,1985
24308,1,803,1848
27296,1,932,1820
28700,1,961,1802
126234,1,402,735
44802,1,1254,1547
115909,1,758,801
179817,1,1118,130
180570,1,416,126
23555,2,2485,1855
6840,1,1009,1965
104192,2,2388,892
156809,1,50,250
88317,1,865,1191
188622,1,265,89
106870,1,99,858
167737,1,570,187
28597,2,2468,1804
156247,1,68,262
128150,2,2308,725
122223,1,359,759
184464,1,126,107
65453,2,2409,1329
119159,1,101,779
144643,2,2279,502
78351,1,1579,1252
65359,1,1075,1329
31429,1,1017,1763
103275,1,816,910
179005,1,1137,134
67838,1,1529,1314
29658,1,972,1789
170164,1,912,177
63010,1,1074,1342
23928,2,2482,1852
75129,1,1552,1272
90403,1,892,1158
167003,1,906,190
188545,1,188,89
186497,1,1195,97
105960,1,93,865
143114,2,2283,532
9400,1,1154,1961
155665,2,2273,275
14878,2,2499,1950
103264,1,805,910
35919,1,1128,1696
172112,2,2276,168
105018,1,98,876
105532,2,2380,870
63009,1,1073,1342
40149,2,2440,1626
162045,1,52,203
61259,1,1046,1349
2688,1,796,1975
65508,1,1047,1328
8470,1,746,1962
187969,1,245,91
113543,1,82,816
104501,2,2378,886
184224,2,2267,109
49593,2,2426,1466
27045,1,945,1823
162199,1,713,203
116626,1,305,796
134413,1,115,695
176349,1,1028,146
102811,2,2389,919
100057,1,836,974
131205,1,631,712
49238,2,2425,1472
180175,1,451,128
122757,1,687,756
147837,2,2266,436
199810,1,1400,7
64381,1,1502,1335
183627,2,2284,112
85869,1,1497,1205
115123,1,265,806
64016,1,1089,1337
176861,2,2271,144
11983,1,1018,1956
83578,1,1422,1217
87349,1,1446,1197
195470,2,2265,58
4283,1,1364,1971
123027,1,356,754
30700,1,1021,1774
134809,1,121,687
177977,1,99,138
150742,1,43,377
106179,2,2381,864
85771,1,858,1205
117991,1,315,787
138668,1,80,618
155581,1,46,276
173768,1,971,159
137094,2,2289,646
50555,1,1361,1450
59971,1,870,1353
129819,1,564,717
82909,1,842,1221
13453,1,1120,1953
71275,1,1533,1293
175151,1,987,152
127296,1,436,729
157050,2,2267,246
168292,1,597,185
82429,2,2400,1225
22487,1,835,1863
19415,1,711,1899
177288,2,2269,142
27973,1,973,1812
97760,1,870,1009
76817,1,1571,1262
41789,1,1225,1598
152444,2,2256,343
192921,1,244,75
9682,1,782,1960
163839,1,860,199
42644,1,1236,1584
83534,1,857,1217
112788,1,226,821
151026,2,2271,372
115101,1,101,806
198077,1,1398,27
52389,1,1397,1420
7124,1,1293,1965
121331,1,702,765
130896,1,576,713
200070,1,1434,4
140997,1,53,574
15105,1,1172,1949
106486,1,123,861
132037,1,511,708
7902,1,770,1963
139519,1,55,603
72089,1,1192,1288
102678,1,801,921
169298,1,899,181
65751,1,1497,1327
164025,1,658,198
151568,2,2272,361
148769,2,2261,416
114726,1,772,809
149215,1,41,407
137877,1,104,632
176869,2,2279,144
190845,1,224,82
21744,1,746,1869
138392,1,86,623
13411,1,1078,1953
30825,1,1011,1772
2522,1,911,1976
146354,1,27,467
195031,2,2261,63
123533,1,363,751
123576,1,406,751
154627,1,48,296
112162,1,205,825
109331,1,794,843
170413,1,942,176
41875,2,2440,1597
173956,1,966,158
125213,1,402,741
50301,1,1350,1454
66310,2,2413,1324
189974,1,287,85
155013,2,2275,289
61073,1,820,1349
49058,2,2423,1475
94255,2,2388,1077
171990,1,521,168
140885,1,44,576
144654,1,25,501
90776,1,893,1151
93452,1,894,1094
159593,1,813,212
55033,1,1460,1382
23192,1,784,1857
37590,1,1158,1669
107893,1,100,851
195850,1,1307,53
50524,2,2426,1451
40904,2,2428,1613
89559,1,887,1174
169387,2,2280,181
171559,1,491,170
139656,1,79,601
137486,2,2289,639
174437,1,1045,156
40478,1,1201,1620
52142,1,1403,1424
111371,1,185,830
129866,1,611,717
190558,1,238,83
121033,1,725,767
192477,1,371,77
3324,1,805,1973
16267,2,2492,1946
116373,1,770,798
114018,1,88,813
49444,1,1337,1468
34399,2,2448,1721
124100,1,686,748
156299,2,2263,261
88368,1,1482,1191
36170,1,1138,1692
10142,1,1315,1960
18555,1,708,1915
49770,1,1369,1463
158613,1,783,217
50734,1,1365,1447
99523,2,2398,984
49861,1,1338,1461
86256,1,1485,1203
24887,1,896,1844
160373,1,821,209
122703,1,358,756
13312,1,979,1953
79351,1,1339,1245
34471,2,2457,1720
133641,1,463,700
163625,1,646,199
57932,2,2418,1361
32233,2,2459,1752
142430,1,53,545
134174,1,510,697
23065,1,786,1858
84459,1,1548,1212
72605,1,1189,1285
153659,2,2253,317
83348,2,2411,1219
98929,1,826,992
132145,1,619,708
41260,1,1212,1607
46855,2,2440,1513
132334,1,584,707
55501,2,2414,1375
55934,1,880,1371
166592,1,635,191
64511,1,1079,1334
5856,1,1320,1967
121617,1,368,763
178858,1,416,134
181887,1,417,120
43660,1,1248,1567
175583,1,1041,150
53121,1,1385,1409
116819,1,762,795
181989,1,1172,120
89542,1,870,1174
13052,1,1167,1954
17107,1,717,1940
132058,1,532,708
149575,1,37,400
190496,1,176,83
33264,2,2463,1738
138814,2,2290,616
146258,1,28,469
100995,1,820,956
38064,1,1170,1661
68419,1,1144,1310
168971,1,524,182
11032,1,1123,1958
120590,2,2321,770
15258,1,712,1948
75748,1,1294,1268
26517,1,886,1828
157611,1,68,234
78703,1,834,1249
123476,2,2312,752
59557,1,1482,1355
82282,2,2409,1226
97841,1,885,1008
156396,2,2268,259
108673,1,801,847
63054,2,2399,1342
160636,1,795,208
149459,1,24,402
139473,1,67,604
162763,2,2284,202
69638,1,1138,1302
165687,1,853,194
184341,1,1144,108
182143,1,1128,119
86161,1,845,1203
192555,2,2264,77
152924,2,2255,333
184998,1,1199,105
114214,1,250,812
78547,1,831,1250
194648,1,1285,67
53040,2,2422,1411
128178,1,122,724
102900,2,2376,917
3191,1,1310,1974
11120,1,1211,1958
135724,1,111,670
35000,1,1090,1711
118717,1,108,782
44979,1,1259,1544
154988,1,64,289
192444,1,338,77
136244,2,2294,661
148245,2,2260,427
156316,2,2280,261
195438,1,1314,58
112297,1,93,824
68150,1,1519,1312
184674,1,140,106
104059,1,807,894
88930,1,883,1186
39057,1,1153,1644
129137,1,647,720
73239,1,1279,1282
111245,1,214,831
104310,1,798,889
101472,1,813,946
153972,1,46,310
35948,2,2460,1696
25805,1,869,1835
100225,2,2403,971
72513,1,1533,1286
27895,2,2460,1813
121868,1,103,761
98858,1,825,993
40494,2,2435,1620
53597,2,2414,1403
41753,2,2440,1599
124169,1,114,747
194682,2,2264,67
197902,2,2254,29
49355,2,2423,1470
6105,1,923,1966
32198,1,1040,1752
128289,1,623,724
160489,1,648,208
119323,1,119,778
183914,1,418,110
77632,2,2405,1257
111558,1,214,829
59903,1,802,1353
95861,2,2405,1043
37254,2,2446,1675
41626,2,2430,1601
199346,1,1428,13
29559,2,2456,1791
38267,1,1142,1657
62601,1,1505,1344
200300,2,2248,1
144763,1,36,499
177875,1,1063,139
73900,1,814,1278
60385,1,983,1352
149833,1,42,395
131587,1,528,710
17466,1,719,1934
56136,2,2410,1370
84796,1,1489,1210
106003,1,136,865
56391,1,1446,1368
192208,1,1246,78
74669,1,1219,1274
104377,1,812,888
22357,1,823,1864
141503,1,44,564
110560,1,178,835
49540,2,2432,1467
107689,2,2359,853
97869,1,845,1007
127727,1,658,727
12953,1,1068,1954
195367,1,1325,59
17802,2,2495,1929
191595,1,376,80
112334,1,224,824
112431,2,2366,824
157184,1,65,243
68102,1,1129,1312
132193,1,133,707
165059,1,876,196
39444,2,2435,1638
196849,2,2250,41
39541,1,1182,1636
22470,1,818,1863
180618,1,1076,126
187241,2,2260,94
145783,1,36,479
66376,1,1093,1323
154170,1,53,306
140568,2,2278,583
64699,1,1100,1333
47691,1,1304,1498
21040,2,2486,1877
7105,1,1274,1965
144483,1,43,505
64534,1,1102,1334
133193,1,582,703
169075,1,901,182
19344,1,702,1900
117764,2,2337,789
85636,1,1469,1206
138606,1,75,619
50593,2,2435,1450
119475,1,313,777
40637,1,1186,1617
149888,1,46,394
167163,1,604,189
169766,1,941,179
52867,1,1407,1413
44640,1,1262,1550
158647,1,54,216
46496,1,1284,1518
43894,1,1254,1563
49385,1,1337,1469
199060,1,1404,16
147047,2,2258,453
58745,1,809,1357
150811,2,2256,376
7875,1,743,1963
100675,1,817,962
11587,1,1147,1957
8462,1,738,1962
145953,2,2275,476
79815,1,1360,1242
16808,1,1209,1944
69049,1,1160,1306
118311,1,336,785
103724,1,806,901
108014,2,2363,851
119463,1,114,777
168591,1,854,184
193681,2,2263,73
30100,2,2459,1783
50280,2,2430,1455
41183,1,1196,1608
9714,1,814,1960
189178,1,148,87
174543,1,499,155
200370,2,2246,0
35767,2,2459,1699
102495,1,813,925
141912,2,2275,556
180951,2,2269,125
102091,1,802,933
132278,1,528,707
54839,2,2410,1385
180047,1,1135,129
186896,1,1204,95
110574,1,192,835
27837,1,918,1813
9822,1,995,1960
93632,1,890,1090
90201,1,902,1162
16363,1,1079,1945
125643,1,696,739
94480,1,910,1072
84288,1,1549,1213
184539,1,417,107
92779,1,911,1109
39261,1,1188,1641
147499,1,33,443
182949,1,1156,115
129693,1,438,717
77241,1,1310,1259
27878,1,959,1813
155032,1,59,288
77829,1,1305,1255
59058,1,836,1356
43619,1,1265,1568
7794,1,1313,1964
87581,1,1501,1196
84875,1,1568,1210
134627,1,131,691
4374,1,817,1970
107984,1,787,851
107562,1,86,853
16548,1,1264,1945
158271,2,2273,220
117317,2,2350,792
76347,2,2414,1265
171544,1,79,170
102985,1,802,915
132653,1,465,705
57396,1,1479,1363
41773,1,1209,1598
191061,2,2260,82
101859,1,805,938
40680,2,2443,1617
49130,2,2436,1474
33079,1,1059,1740
120831,1,362,768
128338,1,672,724
197697,1,1382,31
36737,2,2444,1683
64648,1,1049,1333
127755,2,2307,727
92427,2,2400,1117
53085,1,1418,1410
32941,1,1064,1742
193785,1,278,72
161614,1,820,205
32498,1,1053,1748
23368,1,831,1856
148887,1,16,413
184393,1,1196,108
49581,1,1360,1466
91046,1,900,1146
125087,1,662,742
126163,1,686,736
43131,1,1238,1576
178690,1,457,135
170018,2,2264,178
12938,1,1053,1954
57880,1,1461,1361
42285,1,1237,1590
6306,1,1124,1966
169747,1,922,179
125430,1,656,740
43196,1,1246,1575
149684,1,44,398
43925,2,2437,1563
67860,2,2407,1314
91708,1,898,1132
150077,1,31,390
191249,1,328,81
182849,1,120,115
127149,1,615,730
82302,1,845,1225
71913,1,1192,1289
161406,1,612,205
60368,1,966,1352
2185,1,851,1977
101153,2,2386,953
51092,1,1376,1441
22675,1,774,1861
129564,1,587,718
133369,1,566,702
36239,2,2442,1691
197037,2,2268,39
2536,1,925,1976
65523,1,1062,1328
132602,2,2311,706
121982,1,727,761
11644,1,1204,1957
116232,1,778,799
76128,1,1553,1266
47491,2,2426,1502
44240,1,1259,1557
163739,1,760,199
148915,2,2257,413
170013,1,980,178
115575,1,285,803
17174,1,723,1939
200173,2,2267,3
85919,1,1547,1205
8049,1,978,1963
194848,2,2257,65
9671,1,771,1960
2526,1,915,1976
125136,2,2306,742
48322,2,2430,1488
9728,1,901,1960
21589,1,791,1871
128430,1,450,723
194220,1,1247,70
13604,1,1271,1953
93053,1,909,1103
101496,2,2394,946
31880,2,2451,1757
96068,1,890,1038
66975,1,1076,1319
99914,2,2393,977
106892,1,121,858
55330,1,1441,1377
128269,1,603,724
55077,1,1437,1381
189020,1,323,88
20177,2,2481,1888
97525,2,2393,1013
93097,1,907,1102
15252,2,2496,1949
48095,1,1307,1491
45748,1,1302,1531
5339,1,981,1968
133960,1,120,698
130627,1,566,714
157771,2,2279,231
128249,1,583,724
35065,1,1097,1710
14460,1,1285,1951
89123,1,867,1182
90015,1,873,1165
188046,1,375,91
57152,1,945,1364
28436,2,2458,1806
14664,1,1109,1950
161841,1,703,204
45004,1,1284,1544
187592,1,162,92
178757,1,1094,135
163296,1,697,200
160535,1,694,208
150519,2,2264,382
103401,2,2384,908
147513,2,2264,443
101987,2,2399,936
188556,1,199,89
45278,1,1274,1539
131496,1,135,710
129115,1,625,720
48713,2,2429,1481
113548,1,87,816
119038,1,310,780
125954,1,651,737
154784,1,59,293
31208,1,1000,1766
132333,1,583,707
65218,1,1110,1330
161953,1,815,204
164492,1,719,197
42084,1,1218,1593
27417,2,2472,1819
189648,1,287,86
159971,1,703,210
190254,1,246,84
138127,2,2285,628
179435,1,1145,132
82651,1,1401,1223
156924,1,61,248
137865,1,92,632
75442,1,1316,1270
3287,1,768,1973
415,1,1373,1989
168065,1,852,186
1046,1,1376,1983
98829,1,866,994
32206,1,1048,1752
162409,1,66,202
140989,1,45,574
51695,1,1392,1431
53841,1,1406,1399
174663,1,70,154
76133,1,1558,1266
31149,1,1006,1767
43500,1,1261,1570
9610,2,2488,1961
92398,1,898,1117
