"id","boundary_id","x","y"
22085,2,1704,1607
73365,2,1605,948
28388,1,1046,1507
26794,2,1737,1527
26009,1,1042,1539
75834,1,282,910
33550,2,1659,1421
55306,2,1569,1128
24336,1,1064,1569
82840,2,1490,808
16502,1,1117,1690
16348,2,1636,1693
33938,1,1041,1413
4265,2,1694,1914
100186,1,40,525
44480,2,1631,1259
100586,1,49,518
126447,1,184,77
13619,1,1130,1743
121052,2,1242,166
74737,1,321,926
85718,2,1468,761
59915,1,683,1072
59381,2,1607,1079
79818,2,1524,853
94178,1,123,610
31830,2,1644,1454
38181,2,1679,1352
48061,1,924,1230
66686,1,624,1023
67147,1,610,1021
123773,2,1198,118
70814,1,395,983
128685,1,192,38
130145,1,175,10
53863,2,1576,1148
27791,2,1689,1514
93408,2,1454,626
12782,1,1129,1758
36748,1,1002,1368
67501,1,491,1019
95766,1,134,583
46795,2,1644,1242
22168,2,1730,1606
95401,2,1442,589
73827,2,1582,940
114007,2,1298,289
83704,1,215,794
100705,1,56,516
116085,2,1279,253
115782,1,173,258
26852,2,1722,1526
106217,1,90,420
98506,1,61,549
62222,1,664,1044
124633,2,1185,104
108424,1,89,383
84945,1,199,774
64895,1,487,1030
41562,1,938,1305
95506,2,1419,587
21515,1,1069,1616
56957,2,1596,1108
88283,1,193,712
23191,2,1726,1589
84709,1,197,778
102413,1,45,484
21499,2,1722,1617
45111,2,1702,1255
47569,1,924,1235
87960,1,193,718
121145,1,186,164
42583,1,943,1285
34385,2,1647,1405
74514,2,1595,930
9967,2,1648,1809
7641,1,1160,1849
78141,1,265,879
73005,1,330,953
8498,2,1681,1835
30970,2,1646,1470
85888,2,1477,758
98308,2,1417,552
119832,2,1267,189
49440,2,1586,1215
3503,1,1179,1929
5191,2,1693,1896
25608,1,1048,1546
32395,2,1653,1443
46017,2,1654,1248
4937,2,1708,1901
40879,1,927,1317
124576,2,1193,105
111657,2,1339,331
125121,2,1203,97
96770,1,108,570
43176,1,924,1274
3172,2,1701,1936
72320,2,1598,964
88856,2,1468,702
49425,2,1571,1215
124973,2,1191,99
83,2,1695,1998
111510,1,135,333
24593,2,1751,1565
95351,1,116,589
79184,2,1533,863
25757,2,1747,1544
71372,1,387,976
77153,1,289,893
54022,1,813,1145
102347,1,34,485
75771,1,296,911
8346,1,1154,1837
53373,1,822,1156
17541,1,1084,1673
3637,1,1163,1926
72259,1,333,964
48672,2,1609,1224
121476,2,1232,158
21293,2,1692,1620
18433,2,1661,1660
112087,2,1322,323
126079,2,1188,83
70742,1,403,984
72759,1,349,957
100162,2,1395,526
49943,2,1587,1209
36384,1,1021,1373
16510,2,1632,1690
48596,1,889,1224
122954,1,175,131
39592,2,1712,1337
96386,2,1421,575
72886,1,341,955
90517,2,1440,676
20223,2,1669,1637
11034,1,1156,1790
72829,1,351,956
76775,1,295,898
3211,2,1690,1935
89715,1,174,687
42835,1,937,1280
737,1,1159,1984
3253,1,1179,1934
19571,1,1074,1645
23849,2,1742,1578
112244,2,1312,320
46007,2,1644,1248
27440,1,1057,1518
72077,1,384,967
84739,2,1470,778
9675,2,1656,1814
112254,2,1322,320
49151,1,902,1218
63707,1,454,1035
79006,2,1551,866
89574,1,165,689
50406,1,851,1202
119217,2,1270,200
73130,1,331,951
26365,2,1754,1534
63971,1,490,1034
90076,1,177,682
113844,2,1311,292
110438,2,1322,351
34234,1,1017,1407
51881,2,1565,1181
81833,1,215,823
106256,1,65,419
22173,1,1056,1605
69515,1,392,1000
125033,2,1183,98
129418,2,1136,24
19388,2,1688,1648
85790,1,189,759
39585,2,1705,1337
54498,1,794,1138
98776,1,83,546
22678,2,1711,1597
104135,1,50,454
25896,1,1048,1541
66984,1,447,1021
125109,2,1191,97
96871,1,125,569
44340,1,924,1260
115096,2,1315,270
108962,1,110,374
92133,2,1434,650
6989,1,1165,1861
16362,1,1089,1692
67409,2,1606,1020
96436,1,109,574
55158,2,1580,1130
91051,1,166,668
106845,1,89,410
105006,2,1371,440
49743,1,890,1211
124203,2,1204,111
121931,1,167,149
78594,1,277,872
27469,2,1710,1518
35911,2,1666,1380
22472,1,1063,1600
46093,1,944,1247
11720,2,1653,1778
65786,1,434,1026
55348,1,779,1127
60297,1,715,1068
116470,1,173,246
40990,1,923,1315
36693,1,1024,1369
97250,1,72,564
99257,2,1412,540
124215,2,1216,111
127917,1,190,52
109771,1,93,361
6899,1,1180,1863
91855,1,151,655
47968,1,928,1231
57616,1,768,1100
75667,2,1575,913
103140,2,1387,472
112909,1,129,308
1724,2,1703,1965
71706,2,1593,972
30772,2,1664,1474
41935,1,945,1298
84694,2,1487,779
57810,2,1593,1098
28807,2,1698,1503
103510,1,60,465
98134,2,1413,554
78565,2,1556,873
117210,2,1293,234
66246,2,1619,1025
101018,1,35,510
22105,2,1724,1607
27042,1,1049,1523
56068,1,756,1118
75000,1,308,922
45203,2,1655,1254
35767,1,1033,1382
15494,1,1123,1708
53494,1,827,1154
520,2,1687,1989
85930,2,1467,757
102323,2,1373,486
129580,2,1137,21
56097,1,785,1118
79053,2,1533,865
63213,1,621,1038
17175,1,1112,1679
92329,2,1458,647
87259,1,184,731
59181,1,724,1081
43535,1,942,1269
57594,1,746,1100
50630,1,852,1199
43503,2,1726,1270
79946,2,1523,851
21976,2,1711,1609
47384,2,1621,1237
2573,2,1702,1948
71856,2,1590,970
60624,1,704,1064
116803,1,171,240
32437,2,1643,1442
15195,2,1638,1714
29589,1,1052,1493
48941,2,1606,1221
90351,1,161,678
47453,1,928,1236
30352,1,1027,1481
23987,1,1057,1575
20515,2,1683,1633
77648,1,260,886
32140,2,1650,1448
32991,1,1032,1431
29345,1,1043,1496
17651,2,1652,1672
128410,1,187,43
1192,1,1168,1975
115852,2,1288,257
111211,1,122,338
75263,1,292,918
112199,2,1322,321
71049,1,390,980
45547,1,927,1251
116489,2,1292,246
94800,2,1436,599
117936,2,1262,222
42843,1,945,1280
45283,1,936,1253
69049,1,399,1006
37170,2,1685,1363
63246,1,654,1038
56828,1,758,1109
107838,1,81,393
63691,2,1607,1036
93678,1,127,620
12814,2,1656,1758
106396,1,79,417
53347,2,1573,1157
68308,2,1604,1015
98103,1,84,554
16785,1,1105,1685
29095,1,1036,1499
62982,1,611,1039
101824,1,50,495
321,2,1686,1993
109732,1,120,362
99222,1,64,540
95634,1,139,585
55146,1,820,1130
87883,2,1468,720
113812,1,139,292
110696,2,1331,347
66113,1,525,1025
53923,2,1574,1147
55443,1,792,1126
123673,2,1222,120
45207,2,1659,1254
40874,1,922,1317
20183,2,1703,1638
130037,1,175,12
113835,2,1302,292
110184,1,115,355
76604,1,276,900
9379,2,1658,1819
18465,1,1088,1659
28644,2,1722,1505
102843,2,1382,477
109444,1,95,366
43218,2,1719,1274
96023,1,97,579
44737,1,940,1257
4752,1,1178,1904
64280,1,570,1033
89368,2,1454,693
71917,1,378,969
119926,2,1252,187
92274,2,1460,648
26803,2,1746,1527
85673,2,1478,762
67060,1,523,1021
26015,1,1048,1539
9351,1,1147,1819
23706,2,1719,1580
6283,2,1693,1875
72974,2,1583,954
17505,2,1630,1674
93911,2,1442,616
63871,1,618,1035
111579,2,1318,332
117682,2,1266,226
11539,1,1144,1781
124187,1,188,111
52094,1,825,1177
317,1,1180,1993
10528,1,1149,1799
2532,1,1158,1948
124918,2,1204,100
14615,2,1637,1725
102522,1,44,482
72247,2,1600,965
51764,2,1578,1183
80654,2,1512,840
69743,1,393,997
11532,1,1137,1781
93346,2,1445,627
54444,1,814,1139
42327,1,937,1290
65762,2,1604,1027
98173,1,68,553
88874,1,187,701
3325,2,1704,1933
55041,1,795,1131
130612,2,1135,2
46073,1,924,1247
976,2,1705,1980
43420,2,1715,1271
83558,1,199,796
64928,1,520,1030
111464,2,1317,334
15517,2,1648,1708
115674,2,1296,260
110768,2,1340,346
21590,2,1692,1615
69524,1,401,1000
86365,1,198,748
48610,1,903,1224
115298,1,166,266
97314,2,1424,564
68225,1,475,1015
2741,1,1167,1944
127100,1,172,66
11001,2,1666,1791
90220,1,173,680
88803,1,173,702
69369,1,402,1002
119242,1,181,199
26577,2,1719,1530
84128,2,1501,788
107516,2,1343,399
92729,2,1434,639
105945,1,75,424
123908,2,1213,116
86240,2,1471,751
58701,2,1592,1087
7819,1,1160,1846
77159,1,295,893
88061,1,183,716
80058,1,259,849
2623,2,1702,1947
116312,2,1279,249
10068,1,1145,1807
49528,2,1589,1214
22602,1,1070,1598
53440,1,830,1155
59315,1,684,1079
18932,1,1094,1653
89171,1,187,696
77911,2,1552,883
92076,1,149,651
123346,2,1213,125
81149,1,250,833
80349,2,1535,845
16740,2,1628,1686
43797,2,1690,1266
56172,1,775,1117
125142,1,173,96
4855,1,1178,1902
67739,1,494,1018
126681,2,1184,74
126627,1,171,74
82712,1,220,810
13843,1,1132,1739
69539,1,416,1000
71705,2,1592,972
44460,1,940,1259
17261,2,1643,1678
67629,1,619,1019
82926,1,196,806
16267,1,1105,1694
117851,1,169,223
45403,2,1717,1253
117859,1,177,223
15536,1,1111,1707
21963,2,1698,1609
125770,1,183,87
78373,2,1551,876
49765,2,1569,1211
32685,1,1038,1437
16660,1,1101,1687
109845,1,101,360
107199,1,87,404
128550,2,1155,41
67691,1,446,1018
65277,1,634,1029
119423,2,1247,196
112866,1,145,309
46651,2,1628,1243
31382,1,1036,1462
54802,1,794,1134
22051,2,1727,1608
108308,1,90,385
32691,1,1044,1437
43988,2,1695,1264
113228,2,1315,303
26791,2,1734,1527
16266,1,1104,1694
34438,2,1640,1404
807,1,1181,1983
3343,1,1169,1932
43616,2,1684,1268
100057,2,1408,528
19602,2,1660,1645
90767,1,155,672
71621,1,395,973
24598,1,1044,1564
110477,1,113,350
66162,1,574,1025
25265,2,1756,1553
79656,1,246,855
113499,2,1310,298
75218,1,317,919
93485,1,142,624
90039,2,1461,683
12542,2,1645,1763
46717,1,918,1242
92831,2,1436,637
17801,1,1091,1669
85614,2,1475,763
59164,1,707,1081
82529,1,218,813
535,2,1702,1989
38402,2,1706,1350
50148,1,890,1206
67999,1,417,1016
2518,2,1697,1949
18541,1,1090,1658
52384,2,1563,1173
2721,2,1700,1945
119691,1,182,191
67900,1,486,1017
51925,1,849,1180
33288,1,1021,1425
98258,1,67,552
50005,2,1571,1208
16488,1,1103,1690
32989,1,1030,1431
118827,2,1267,207
84715,1,203,778
72936,2,1608,955
107751,2,1337,395
82517,1,206,813
90137,1,164,681
50564,1,860,1200
93129,2,1434,631
88184,1,199,714
16221,1,1113,1695
19370,2,1670,1648
22439,2,1714,1601
66331,1,507,1024
18602,1,1077,1657
55135,1,809,1130
60178,1,683,1069
53278,2,1563,1158
53291,2,1576,1158
22407,1,1057,1601
104778,2,1376,444
123715,2,1202,119
108253,1,92,386
51644,1,831,1184
3520,2,1699,1929
73406,2,1585,947
76384,1,288,903
126952,2,1157,69
115554,2,1298,262
21278,1,1072,1620
98130,2,1409,554
81985,1,226,821
86080,2,1464,754
117487,1,179,229
110822,2,1331,345
86841,1,189,739
119169,1,164,200
1531,1,1157,1968
128370,2,1139,44
119646,2,1244,192
56654,1,751,1111
105497,1,67,431
47536,2,1654,1236
122188,2,1241,145
22470,1,1061,1600
86654,2,1457,743
88491,1,192,708
87448,2,1465,728
108232,2,1344,387
39388,1,972,1339
39119,1,981,1342
121367,2,1232,160
62656,1,654,1041
858,2,1687,1982
83337,2,1488,800
105410,2,1366,433
10926,2,1650,1792
32608,2,1656,1439
111809,2,1322,328
105139,1,64,437
92355,1,144,646
43607,1,939,1268
114517,1,163,280
111139,2,1345,340
64270,1,560,1033
119660,2,1258,192
113786,2,1311,293
52427,1,843,1172
33649,2,1652,1419
48255,1,923,1228
21503,1,1057,1616
116671,1,155,242
64821,2,1598,1031
112251,2,1319,320
26553,1,1041,1530
37091,2,1687,1364
62766,1,616,1040
27395,2,1721,1519
9147,2,1662,1823
62441,1,588,1042
23551,2,1739,1583
89733,2,1437,687
96212,1,129,577
75333,1,291,917
118339,1,168,215
49726,1,873,1211
70562,1,381,986
17216,1,1086,1678
491,2,1707,1990
44590,1,932,1258
73461,1,352,946
46660,2,1637,1243
75243,2,1575,919
63941,1,460,1034
113554,2,1309,297
81106,2,1530,834
120740,2,1255,172
45248,2,1700,1254
96691,1,113,571
113020,1,125,306
99022,2,1403,543
20617,1,1070,1631
8088,2,1678,1842
46346,1,933,1245
55441,1,790,1126
11984,2,1644,1773
126794,2,1176,72
14845,1,1106,1720
105158,2,1350,437
24464,2,1734,1567
95114,1,126,593
102770,2,1367,478
44805,2,1675,1257
15644,1,1107,1705
39732,1,976,1335
34806,2,1656,1398
111703,2,1328,330
112697,1,150,312
43059,1,932,1276
15636,1,1099,1705
46147,2,1651,1247
123495,2,1234,123
121816,2,1247,152
95916,2,1419,581
29901,2,1672,1489
123795,2,1220,118
15771,1,1119,1703
42725,1,932,1282
78733,2,1535,870
54023,1,814,1145
42205,2,1736,1293
46297,2,1667,1246
99926,2,1403,530
65689,1,574,1027
96006,2,1435,580
112005,1,130,324
90427,1,167,677
115440,2,1304,264
125009,1,174,98
87990,2,1464,718
37849,1,972,1355
13553,1,1121,1744
30133,1,1045,1485
114478,2,1310,281
20767,2,1693,1629
58470,2,1603,1090
30193,1,1043,1484
74786,1,301,925
83281,2,1496,801
2982,1,1158,1939
41066,1,942,1314
97341,1,78,563
60711,1,706,1063
3725,2,1704,1925
6312,1,1174,1874
65492,1,614,1028
103441,1,48,466
101682,2,1374,498
39907,2,1717,1333
109149,2,1327,371
88456,2,1453,709
68175,1,425,1015
81877,2,1513,823
98680,1,68,547
89657,1,183,688
98323,2,1432,552
78781,1,273,869
101177,2,1397,508
35922,2,1677,1380
29181,1,1040,1498
40994,1,927,1315
93972,2,1453,615
97328,1,65,563
56091,1,779,1118
116702,2,1282,242
60002,1,683,1071
112862,1,141,309
128211,2,1144,47
106618,2,1353,414
21957,1,1075,1609
2083,1,1159,1957
64328,1,618,1033
125977,1,189,84
115545,2,1289,262
114152,1,134,286
61557,1,648,1052
63908,2,1598,1035
120337,1,184,179
122659,1,176,136
57992,2,1605,1096
56497,1,762,1113
72664,2,1602,959
25714,1,1041,1544
49789,2,1593,1211
113889,1,159,291
13906,2,1640,1738
42907,2,1720,1279
84147,1,210,787
23699,1,1069,1580
78318,2,1558,877
56789,2,1590,1110
19666,1,1088,1644
80758,1,227,838
37974,1,999,1354
122841,1,181,133
79419,1,264,859
26542,2,1746,1531
127843,1,174,53
124679,1,175,103
2558,2,1687,1948
56526,1,791,1113
3840,1,1166,1922
62119,1,642,1045
18600,1,1075,1657
32784,1,1031,1435
104007,2,1382,457
39575,2,1695,1337
91612,1,136,659
27722,2,1707,1515
49319,1,898,1216
117370,2,1267,231
119474,1,187,195
21882,1,1062,1610
71636,2,1601,973
81395,2,1527,830
3090,1,1166,1937
54683,2,1567,1136
1002,1,1178,1979
74494,2,1575,930
95579,2,1427,586
50369,1,888,1203
98761,1,68,546
123657,2,1206,120
44708,2,1719,1258
59457,2,1598,1078
90190,1,143,680
1177,2,1706,1976
50861,1,867,1196
69015,1,450,1007
90144,1,171,681
32539,2,1640,1440
122492,1,182,139
82298,2,1510,817
32873,2,1657,1434
29531,2,1665,1494
42459,2,1740,1288
89031,1,166,698
40144,1,928,1329
126974,2,1179,69
118902,1,171,205
74955,1,332,923
82499,2,1512,814
60798,2,1600,1062
60781,1,691,1062
116798,1,166,240
125194,2,1207,96
127159,1,172,65
94605,1,125,602
79450,2,1541,859
68973,1,408,1007
35019,1,1032,1394
66201,1,613,1025
65847,1,495,1026
112370,2,1324,318
101234,2,1399,507
6952,1,1180,1862
56327,1,761,1115
8882,2,1680,1828
52248,1,851,1175
40725,1,944,1320
72794,2,1598,957
541,2,1708,1989
95940,2,1443,581
107498,1,99,399
116029,2,1283,254
122457,2,1231,140
30282,2,1667,1483
32301,2,1661,1445
130459,2,1144,5
73035,2,1581,953
83174,1,196,802
35544,2,1679,1386
3986,1,1162,1919
76073,1,288,907
115637,1,150,260
112854,1,133,309
126131,2,1171,82
122284,2,1228,143
23690,1,1060,1580
40371,1,954,1326
62685,2,1613,1041
25226,1,1054,1553
56261,1,780,1116
74153,2,1579,935
6145,1,1167,1877
81865,2,1501,823
123294,2,1225,126
23923,1,1052,1576
120567,2,1244,175
114198,2,1314,286
30553,2,1660,1478
56781,2,1582,1110
86899,1,193,738
89945,2,1439,684
8588,1,1170,1833
128596,2,1147,40
44001,2,1708,1264
88825,1,195,702
65089,1,446,1029
57781,1,752,1098
52611,1,843,1169
72655,2,1593,959
31474,2,1662,1461
16561,2,1626,1689
106553,2,1353,415
30920,2,1650,1471
15957,2,1631,1700
77482,2,1553,889
82129,1,228,819
63761,1,508,1035
100533,1,52,519
36724,2,1689,1369
58314,2,1605,1092
62537,2,1612,1042
61423,1,675,1054
86676,1,186,742
78850,2,1524,868
108694,2,1334,379
65854,1,502,1026
122944,1,165,131
26775,2,1718,1527
129040,1,181,31
52356,1,833,1173
33331,2,1655,1425
40329,2,1720,1327
57424,1,755,1102
80020,2,1533,850
59222,2,1618,1081
51344,1,860,1189
80534,2,1524,842
110595,1,109,348
23489,2,1734,1584
42597,2,1728,1285
105165,2,1357,437
54610,2,1568,1137
3593,1,1169,1927
125963,1,175,84
100349,1,36,522
16667,1,1108,1687
42590,2,1721,1285
109142,1,113,371
5888,1,1174,1882
22221,2,1726,1605
43828,2,1721,1266
128232,1,171,46
11677,2,1664,1779
115574,1,147,261
102476,1,53,483
71965,1,349,968
42350,2,1731,1290
49339,1,918,1216
25806,2,1738,1543
22490,2,1706,1600
66226,2,1599,1025
55979,2,1600,1120
126271,2,1173,80
88366,2,1467,711
40592,1,928,1322
97148,2,1429,566
105066,2,1373,439
50122,1,864,1206
36737,1,991,1368
97507,1,75,561
23405,1,1068,1585
7523,1,1158,1851
67578,1,568,1019
56129,2,1585,1118
107023,1,85,407
14600,1,1124,1725
21927,2,1722,1610
115156,1,141,268
14725,2,1642,1723
111756,2,1324,329
2052,1,1178,1958
42869,2,1739,1280
110753,2,1325,346
46063,2,1700,1248
67678,1,433,1018
34051,2,1647,1411
86485,2,1450,746
89335,1,175,693
16064,2,1625,1698
61967,1,653,1047
106150,1,87,421
129631,2,1134,20
8171,1,1154,1840
84394,1,200,783
84392,1,198,783
112083,2,1318,323
108703,2,1343,379
75561,1,307,914
48312,1,884,1227
15535,1,1110,1707
51490,2,1566,1187
6604,2,1698,1869
23112,1,1074,1590
20601,2,1705,1632
896,1,1172,1981
121602,2,1249,156
23577,1,1065,1582
72810,1,332,956
30654,2,1654,1476
115842,1,172,257
14364,1,1108,1729
124927,2,1213,100
40723,1,942,1320
58386,2,1598,1091
60954,1,695,1060
126758,1,182,72
84952,1,206,774
12165,2,1656,1770
63918,2,1608,1035
86067,1,208,754
45201,2,1653,1254
86916,2,1449,738
36282,1,995,1374
116873,2,1272,239
5240,2,1688,1895
29035,2,1661,1500
15975,2,1649,1700
68839,1,447,1009
69534,1,411,1000
129956,2,1132,14
56531,2,1576,1113
43940,1,927,1264
126956,2,1161,69
66853,1,553,1022
124880,1,179,100
129458,1,191,23
112761,2,1312,311
80291,1,228,845
108932,2,1347,375
79063,2,1543,865
23539,2,1727,1583
56792,2,1593,1110
98561,2,1420,549
30915,2,1645,1471
94954,1,145,596
72601,2,1606,960
10273,2,1654,1804
28024,1,1041,1511
99719,2,1393,533
62327,1,622,1043
125401,2,1201,93
68612,1,405,1011
85453,1,186,765
125999,2,1177,84
35943,1,1012,1379
15748,1,1096,1703
26932,2,1727,1525
100098,2,1390,527
105699,1,81,428
8607,2,1679,1833
12037,2,1641,1772
107173,2,1352,405
9082,1,1169,1824
34902,1,1033,1396
107650,2,1357,397
26734,2,1749,1528
87869,2,1454,720
123084,1,184,129
112462,1,142,316
7144,1,1163,1858
128137,1,186,48
123087,1,187,129
51518,1,838,1186
90196,1,149,680
89516,1,171,690
91517,2,1439,661
39844,1,931,1333
106710,1,80,412
42118,1,928,1294
12427,2,1637,1765
120906,2,1259,169
40567,2,1713,1323
22719,1,1062,1596
117767,2,1287,225
112820,2,1312,310
103409,2,1365,467
25536,2,1752,1548
45025,2,1616,1255
56427,1,777,1114
17074,2,1652,1681
64446,1,508,1032
41826,1,938,1300
60472,2,1603,1066
54233,1,817,1142
119290,1,173,198
108771,2,1355,378
20808,1,1080,1628
23118,2,1713,1590
62518,1,665,1042
115903,1,172,256
102442,2,1381,484
117423,1,176,230
60446,1,693,1066
56488,1,753,1113
66870,1,570,1022
60174,1,679,1069
16378,1,1105,1692
66528,1,466,1023
59253,1,710,1080
111589,2,1328,332
17989,1,1085,1666
44026,2,1733,1264
47765,1,911,1233
62315,1,610,1043
24430,1,1045,1567
84204,1,203,786
37077,2,1673,1364
117550,2,1260,228
21342,1,1076,1619
88289,1,199,712
82771,1,220,809
121659,2,1251,155
73334,1,348,948
50768,1,845,1197
83875,2,1505,792
91021,1,136,668
5687,1,1175,1886
50645,1,867,1199
129621,1,193,20
68684,2,1602,1011
53016,1,827,1162
49079,1,917,1219
76003,1,296,908
78559,2,1550,873
111618,1,129,331
74529,1,312,929
75037,2,1577,922
102524,1,46,482
105047,2,1354,439
97311,2,1421,564
39049,2,1696,1343
99288,1,56,539
36930,2,1673,1366
102289,2,1394,487
50109,1,851,1206
104575,1,71,447
57229,1,736,1104
34031,1,1032,1411
15143,2,1638,1715
74685,1,335,927
62962,1,591,1039
123225,2,1219,127
93788,1,136,618
122519,2,1235,139
49646,1,880,1212
7204,1,1171,1857
89416,2,1441,692
49078,1,916,1219
108160,1,112,388
16971,1,1103,1682
3688,1,1164,1925
118291,1,179,216
1882,1,1158,1961
47614,2,1612,1235
7651,1,1170,1849
61786,1,635,1049
39200,1,968,1341
76173,1,310,906
124550,1,175,105
3488,1,1164,1929
14409,2,1649,1729
22522,1,1052,1599
20325,2,1697,1636
9208,2,1665,1822
57834,1,716,1097
117927,1,182,222
47665,1,900,1234
2061,2,1690,1958
65338,1,460,1028
87557,2,1470,726
130105,1,189,11
21811,1,1053,1611
124871,1,170,100
11621,2,1661,1780
62104,1,627,1045
111596,2,1335,332
123164,2,1220,128
47119,2,1598,1239
24524,2,1738,1566
23564,1,1052,1582
35933,1,1002,1379
47602,2,1600,1235
53945,1,804,1146
88918,1,172,700
94335,1,122,607
8438,2,1678,1836
91820,2,1454,656
71777,2,1587,971
102183,1,35,488
52406,1,822,1172
96171,1,88,577
58009,1,719,1095
18456,1,1079,1659
1750,1,1176,1964
69067,1,417,1006
24527,2,1741,1566
60257,1,675,1068
98963,2,1422,544
29298,2,1676,1497
79151,1,254,863
86519,1,191,745
96503,1,92,573
80196,2,1512,847
37127,1,998,1363
72619,1,344,959
5578,1,1166,1888
40152,1,936,1329
92683,2,1438,640
127497,1,173,59
119631,1,177,192
118699,1,185,209
106345,1,91,418
127010,2,1155,68
111090,1,118,340
51590,1,843,1185
82930,1,200,806
20557,1,1075,1632
50497,1,868,1201
21367,2,1707,1619
117454,2,1289,230
80629,1,237,840
48469,2,1589,1226
41419,2,1723,1308
123842,2,1206,117
112109,1,124,322
4922,2,1693,1901
5528,1,1166,1889
42937,1,929,1278
116149,2,1285,252
61777,1,626,1049
41825,1,937,1300
40763,1,925,1319
35793,2,1678,1382
90709,1,167,673
110980,1,126,342
130053,1,191,12
110979,1,125,342
59530,1,723,1077
46758,2,1607,1242
129024,2,1151,32
39874,1,961,1333
61584,1,675,1052
98656,1,44,547
21742,2,1721,1613
57648,2,1605,1100
112062,1,132,323
11706,1,1148,1778
35900,2,1655,1380
60658,1,653,1063
54285,1,798,1141
117271,2,1292,233
120202,2,1256,182
101071,2,1403,510
29716,1,1032,1491
19386,2,1686,1648
19491,1,1076,1646
69862,2,1605,996
20480,1,1064,1633
17951,2,1640,1667
95952,1,102,580
103043,1,50,473
24978,2,1742,1558
51459,1,844,1187
2383,1,1159,1951
74772,2,1587,926
36515,1,999,1371
52580,2,1577,1170
94194,1,139,610
112873,1,152,309
1979,2,1708,1960
130287,2,1135,8
92188,1,148,649
79407,1,252,859
110316,1,131,353
48584,1,877,1224
98168,1,63,553
124198,2,1199,111
85385,2,1476,767
50316,2,1582,1204
98048,2,1411,555
112275,1,124,319
80733,2,1522,839
82224,2,1505,818
103823,2,1374,460
47940,1,900,1231
119942,1,165,186
57535,2,1579,1101
122104,1,180,146
53965,1,824,1146
70567,1,386,986
60729,2,1614,1063
9326,2,1665,1820
27168,2,1734,1522
119471,1,184,195
93613,2,1448,622
79355,1,264,860
15235,1,1125,1713
42789,1,944,1281
119932,2,1258,187
98545,2,1404,549
58232,2,1602,1093
85534,1,210,764
37035,1,988,1364
97637,2,1412,560
40479,1,936,1324
30854,1,1046,1472
45239,2,1691,1254
130246,2,1149,9
12182,1,1124,1769
86844,1,192,739
27756,1,1036,1514
110802,1,130,345
53311,1,820,1157
99559,1,49,535
85425,2,1457,766
102272,2,1377,487
73881,1,342,939
7210,1,1177,1857
128141,1,190,48
22248,1,1073,1604
75021,1,329,922
86160,1,201,752
126779,2,1161,72
31032,2,1654,1469
72947,1,336,954
96454,1,127,574
106834,1,78,410
16357,2,1645,1693
13775,1,1118,1740
45328,2,1642,1253
93491,2,1431,624
78826,1,255,868
90980,1,163,669
32066,1,1039,1449
90550,1,149,675
91208,2,1455,666
8113,1,1154,1841
20008,2,1680,1640
114999,1,152,271
64231,1,521,1033
36864,2,1681,1367
69748,1,398,997
59495,1,688,1077
94210,2,1436,610
80478,2,1533,843
42260,2,1741,1292
65645,1,530,1027
114479,2,1311,281
90498,1,167,676
23784,2,1737,1579
97683,1,82,559
7995,1,1156,1843
62463,1,610,1042
115588,1,161,261
43058,1,931,1276
27975,2,1696,1512
52231,1,834,1175
40022,1,954,1331
91472,2,1457,662
128176,1,170,47
30265,2,1650,1483
73728,1,316,941
74516,2,1597,930
26052,2,1747,1539
110773,2,1345,346
123525,2,1200,122
115389,2,1313,265
2468,2,1697,1950
101705,2,1397,498
68199,1,449,1015
98814,1,41,545
123781,2,1206,118
37322,2,1671,1361
58136,2,1587,1094
127042,1,173,67
30318,2,1645,1482
15921,2,1653,1701
18795,2,1660,1655
91561,1,146,660
69150,1,420,1005
3129,2,1708,1937
117444,2,1279,230
84561,2,1480,781
107640,2,1347,397
1064,2,1693,1978
6386,2,1691,1873
127794,1,182,54
123828,1,185,117
714,2,1688,1985
93581,1,133,622
109173,2,1351,371
122142,2,1249,146
43136,2,1703,1275
7817,1,1158,1846
6310,1,1172,1874
21249,2,1707,1621
36442,1,1003,1372
91112,1,159,667
59290,2,1602,1080
101314,1,56,505
40137,2,1727,1330
106816,2,1359,411
75502,1,319,915
78207,1,266,878
79560,2,1524,857
96302,2,1418,576
112739,1,135,311
120807,1,171,170
90418,1,158,677
77471,2,1542,889
19916,2,1664,1641
38401,2,1705,1350
1051,1,1177,1978
55587,1,768,1124
12417,1,1133,1765
130687,1,180,0
16771,1,1091,1685
67294,1,520,1020
64378,2,1614,1033
44719,1,922,1257
7455,2,1694,1853
48166,1,931,1229
93910,2,1441,616
111427,2,1338,335
77142,1,278,893
130710,2,1127,0
44441,1,921,1259
104061,2,1377,456
85546,2,1463,764
23888,2,1722,1577
93839,1,137,617
112220,1,124,320
111755,2,1323,329
125652,2,1171,89
29646,1,1035,1492
44487,2,1638,1259
86649,2,1452,743
123491,2,1230,123
15470,1,1099,1708
123021,1,182,130
84868,2,1479,776
32385,2,1643,1443
38341,1,972,1350
113166,2,1309,304
120932,1,189,168
62751,1,601,1040
120630,2,1253,174
11996,2,1656,1773
41051,1,927,1314
78104,2,1538,880
17520,2,1645,1674
55254,2,1597,1129
69398,1,431,1002
17107,1,1110,1680
9182,1,1154,1822
55663,1,761,1123
97612,1,95,560
84940,1,194,774
127005,2,1150,68
71941,2,1599,969
